"activityname";"subjectID";"mean.value.";"variable.signal";"variable.calc";"variable.direction"
"9613";"WALKING";22;0.06771682861;"fBodyGyro";"meanFreq()";"Z"
"9614";"WALKING";22;-0.0241584964891304;"fBodyAccMag";"mean()";""
"9615";"WALKING";22;-0.381399308043478;"fBodyAccMag";"std()";""
"9616";"WALKING";22;0.368620829130435;"fBodyAccMag";"meanFreq()";""
"9617";"WALKING";22;0.0659727285;"fBodyBodyAccJerkMag";"mean()";""
"9618";"WALKING";22;0.158286745226087;"fBodyBodyAccJerkMag";"std()";""
"9619";"WALKING";22;0.0976461805652174;"fBodyBodyAccJerkMag";"meanFreq()";""
"9620";"WALKING";22;-0.438378722826087;"fBodyBodyGyroMag";"mean()";""
"9621";"WALKING";22;-0.464019127391304;"fBodyBodyGyroMag";"std()";""
"9622";"WALKING";22;0.210282322456522;"fBodyBodyGyroMag";"meanFreq()";""
"9623";"WALKING";22;-0.553946121521739;"fBodyBodyGyroJerkMag";"mean()";""
"9624";"WALKING";22;-0.476405270434783;"fBodyBodyGyroJerkMag";"std()";""
"9625";"WALKING";22;0.279574103891304;"fBodyBodyGyroJerkMag";"meanFreq()";""
"9626";"WALKING";22;-0.00700273821739131;"angle(tBodyAccMean,gravity)";"";""
"9627";"WALKING";22;0.0411484050869565;"angle(tBodyAccJerkMean),gravityMean)";"";""
"9628";"WALKING";22;-0.0882211719565217;"angle(tBodyGyroMean,gravityMean)";"";""
"9629";"WALKING";22;0.0508926570863044;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"9630";"WALKING";22;-0.748809057173913;"angle(X,gravityMean)";"";""
"9631";"WALKING";22;0.262107576956522;"angle(Y,gravityMean)";"";""
"9632";"WALKING";22;0.0054581015;"angle(Z,gravityMean)";"";""
"9633";"WALKING";23;0.273211884237288;"tBodyAcc";"mean()";"X"
"9634";"WALKING";23;-0.0183618711932203;"tBodyAcc";"mean()";"Y"
"9635";"WALKING";23;-0.113382994084746;"tBodyAcc";"mean()";"Z"
"9636";"WALKING";23;-0.313521773389831;"tBodyAcc";"std()";"X"
"9637";"WALKING";23;-0.119020586510678;"tBodyAcc";"std()";"Y"
"9638";"WALKING";23;0.164220685383051;"tBodyAcc";"std()";"Z"
"9639";"WALKING";23;0.939809688644068;"tGravityAcc";"mean()";"X"
"9640";"WALKING";23;-0.16176137;"tGravityAcc";"mean()";"Y"
"9641";"WALKING";23;-0.160763360338983;"tGravityAcc";"mean()";"Z"
"9642";"WALKING";23;-0.977230903898305;"tGravityAcc";"std()";"X"
"9643";"WALKING";23;-0.966550706949153;"tGravityAcc";"std()";"Y"
"9644";"WALKING";23;-0.932981341864407;"tGravityAcc";"std()";"Z"
"9645";"WALKING";23;0.0987319085964407;"tBodyAccJerk";"mean()";"X"
"9646";"WALKING";23;0.0148955926864407;"tBodyAccJerk";"mean()";"Y"
"9647";"WALKING";23;-0.00190810641525424;"tBodyAccJerk";"mean()";"Z"
"9648";"WALKING";23;-0.229328122305085;"tBodyAccJerk";"std()";"X"
"9649";"WALKING";23;-0.0805017337711864;"tBodyAccJerk";"std()";"Y"
"9650";"WALKING";23;-0.0293115056033898;"tBodyAccJerk";"std()";"Z"
"9651";"WALKING";23;-0.0631156870355932;"tBodyGyro";"mean()";"X"
"9652";"WALKING";23;-0.0640197920966102;"tBodyGyro";"mean()";"Y"
"9653";"WALKING";23;0.10770045065339;"tBodyGyro";"mean()";"Z"
"9654";"WALKING";23;-0.494322648644068;"tBodyGyro";"std()";"X"
"9655";"WALKING";23;0.25945722920339;"tBodyGyro";"std()";"Y"
"9656";"WALKING";23;-0.209634887972881;"tBodyGyro";"std()";"Z"
"9657";"WALKING";23;-0.0578128239067797;"tBodyGyroJerk";"mean()";"X"
"9658";"WALKING";23;-0.0516704755661017;"tBodyGyroJerk";"mean()";"Y"
"9659";"WALKING";23;-0.0903002524369492;"tBodyGyroJerk";"mean()";"Z"
"9660";"WALKING";23;-0.363969434576271;"tBodyGyroJerk";"std()";"X"
"9661";"WALKING";23;0.295945926186441;"tBodyGyroJerk";"std()";"Y"
"9662";"WALKING";23;-0.374456768135593;"tBodyGyroJerk";"std()";"Z"
"9663";"WALKING";23;-0.0988770198220339;"tBodyAccMag";"mean()";""
"9664";"WALKING";23;-0.209989354570847;"tBodyAccMag";"std()";""
"9665";"WALKING";23;-0.0988770198220339;"tGravityAccMag";"mean()";""
"9666";"WALKING";23;-0.209989354570847;"tGravityAccMag";"std()";""
"9667";"WALKING";23;-0.0670819655881356;"tBodyAccJerkMag";"mean()";""
"9668";"WALKING";23;-0.0268194363050847;"tBodyAccJerkMag";"std()";""
"9669";"WALKING";23;-0.0120968259523729;"tBodyGyroMag";"mean()";""
"9670";"WALKING";23;0.163346451623729;"tBodyGyroMag";"std()";""
"9671";"WALKING";23;0.0115305410508475;"tBodyGyroJerkMag";"mean()";""
"9672";"WALKING";23;0.250173204117966;"tBodyGyroJerkMag";"std()";""
"9673";"WALKING";23;-0.275404187920339;"fBodyAcc";"mean()";"X"
"9674";"WALKING";23;-0.0724367317966102;"fBodyAcc";"mean()";"Y"
"9675";"WALKING";23;0.0814081078542373;"fBodyAcc";"mean()";"Z"
"9676";"WALKING";23;-0.329807279830508;"fBodyAcc";"std()";"X"
"9677";"WALKING";23;-0.202524061966102;"fBodyAcc";"std()";"Y"
"9678";"WALKING";23;0.1161434407;"fBodyAcc";"std()";"Z"
"9679";"WALKING";23;-0.271218699661017;"fBodyAcc";"meanFreq()";"X"
"9680";"WALKING";23;0.107804588864407;"fBodyAcc";"meanFreq()";"Y"
"9681";"WALKING";23;0.121798905935593;"fBodyAcc";"meanFreq()";"Z"
"9682";"WALKING";23;-0.290410454881356;"fBodyAccJerk";"mean()";"X"
"9683";"WALKING";23;-0.155488720747458;"fBodyAccJerk";"mean()";"Y"
"9684";"WALKING";23;-0.0572021324745763;"fBodyAccJerk";"mean()";"Z"
"9685";"WALKING";23;-0.235172990305085;"fBodyAccJerk";"std()";"X"
"9686";"WALKING";23;-0.0609753095355932;"fBodyAccJerk";"std()";"Y"
"9687";"WALKING";23;-0.00623647528983051;"fBodyAccJerk";"std()";"Z"
"9688";"WALKING";23;-0.269875748525424;"fBodyAccJerk";"meanFreq()";"X"
"9689";"WALKING";23;-0.278843950576271;"fBodyAccJerk";"meanFreq()";"Y"
"9690";"WALKING";23;-0.366737656932203;"fBodyAccJerk";"meanFreq()";"Z"
"9691";"WALKING";23;-0.337619203050847;"fBodyGyro";"mean()";"X"
"9692";"WALKING";23;0.195569461920339;"fBodyGyro";"mean()";"Y"
"9693";"WALKING";23;-0.194970369294915;"fBodyGyro";"mean()";"Z"
"9694";"WALKING";23;-0.545051691694915;"fBodyGyro";"std()";"X"
"9695";"WALKING";23;0.286581518449153;"fBodyGyro";"std()";"Y"
"9696";"WALKING";23;-0.287820868152542;"fBodyGyro";"std()";"Z"
"9697";"WALKING";23;-0.00734779774576271;"fBodyGyro";"meanFreq()";"X"
"9698";"WALKING";23;0.166489215586441;"fBodyGyro";"meanFreq()";"Y"
"9699";"WALKING";23;-0.0544726683728814;"fBodyGyro";"meanFreq()";"Z"
"9700";"WALKING";23;-0.0942606311677966;"fBodyAccMag";"mean()";""
"9701";"WALKING";23;-0.407577515762712;"fBodyAccMag";"std()";""
"9702";"WALKING";23;0.281811709254237;"fBodyAccMag";"meanFreq()";""
"9703";"WALKING";23;-0.0180705701559322;"fBodyBodyAccJerkMag";"mean()";""
"9704";"WALKING";23;-0.0457372334118644;"fBodyBodyAccJerkMag";"std()";""
"9705";"WALKING";23;0.15173584590678;"fBodyBodyAccJerkMag";"meanFreq()";""
"9706";"WALKING";23;0.185078207383051;"fBodyBodyGyroMag";"mean()";""
"9707";"WALKING";23;-0.061476584759322;"fBodyBodyGyroMag";"std()";""
"9708";"WALKING";23;0.409521611525424;"fBodyBodyGyroMag";"meanFreq()";""
"9709";"WALKING";23;0.146618569064407;"fBodyBodyGyroJerkMag";"mean()";""
"9710";"WALKING";23;0.287834616098305;"fBodyBodyGyroJerkMag";"std()";""
"9711";"WALKING";23;0.176693448469492;"fBodyBodyGyroJerkMag";"meanFreq()";""
"9712";"WALKING";23;0.0304546177791525;"angle(tBodyAccMean,gravity)";"";""
"9713";"WALKING";23;-0.0766106376715254;"angle(tBodyAccJerkMean),gravityMean)";"";""
"9714";"WALKING";23;0.0274852541694915;"angle(tBodyGyroMean,gravityMean)";"";""
"9715";"WALKING";23;-0.0703351409440678;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"9716";"WALKING";23;-0.784798045254237;"angle(X,gravityMean)";"";""
"9717";"WALKING";23;0.194885322372881;"angle(Y,gravityMean)";"";""
"9718";"WALKING";23;0.134716005084746;"angle(Z,gravityMean)";"";""
"9719";"WALKING";24;0.276980816034483;"tBodyAcc";"mean()";"X"
"9720";"WALKING";24;-0.0225446400534483;"tBodyAcc";"mean()";"Y"
"9721";"WALKING";24;-0.110595952913793;"tBodyAcc";"mean()";"Z"
"9722";"WALKING";24;-0.47076236637931;"tBodyAcc";"std()";"X"
"9723";"WALKING";24;-0.154127498163793;"tBodyAcc";"std()";"Y"
"9724";"WALKING";24;-0.288840016206897;"tBodyAcc";"std()";"Z"
"9725";"WALKING";24;0.95970108137931;"tGravityAcc";"mean()";"X"
"9726";"WALKING";24;-0.115116241810345;"tGravityAcc";"mean()";"Y"
"9727";"WALKING";24;-0.140910029827586;"tGravityAcc";"mean()";"Z"
"9728";"WALKING";24;-0.983132400344828;"tGravityAcc";"std()";"X"
"9729";"WALKING";24;-0.962578844310345;"tGravityAcc";"std()";"Y"
"9730";"WALKING";24;-0.962822966551724;"tGravityAcc";"std()";"Z"
"9731";"WALKING";24;0.0731938975362069;"tBodyAccJerk";"mean()";"X"
"9732";"WALKING";24;0.0121254591034483;"tBodyAccJerk";"mean()";"Y"
"9733";"WALKING";24;-0.0116401387758621;"tBodyAccJerk";"mean()";"Z"
"9734";"WALKING";24;-0.485863255344828;"tBodyAccJerk";"std()";"X"
"9735";"WALKING";24;-0.302220161206897;"tBodyAccJerk";"std()";"Y"
"9736";"WALKING";24;-0.491189466034483;"tBodyAccJerk";"std()";"Z"
"9737";"WALKING";24;-0.0545126870724138;"tBodyGyro";"mean()";"X"
"9738";"WALKING";24;-0.0658435879913793;"tBodyGyro";"mean()";"Y"
"9739";"WALKING";24;0.0972006320344828;"tBodyGyro";"mean()";"Z"
"9740";"WALKING";24;-0.580597373275862;"tBodyGyro";"std()";"X"
"9741";"WALKING";24;-0.487166280172414;"tBodyGyro";"std()";"Y"
"9742";"WALKING";24;-0.396154003275862;"tBodyGyro";"std()";"Z"
"9743";"WALKING";24;-0.0625311679982759;"tBodyGyroJerk";"mean()";"X"
"9744";"WALKING";24;-0.0502895008551724;"tBodyGyroJerk";"mean()";"Y"
"9745";"WALKING";24;-0.0739835516362069;"tBodyGyroJerk";"mean()";"Z"
"9746";"WALKING";24;-0.490773455517241;"tBodyGyroJerk";"std()";"X"
"9747";"WALKING";24;-0.514246569655172;"tBodyGyroJerk";"std()";"Y"
"9748";"WALKING";24;-0.557968202931034;"tBodyGyroJerk";"std()";"Z"
"9749";"WALKING";24;-0.299983613965517;"tBodyAccMag";"mean()";""
"9750";"WALKING";24;-0.48106401862069;"tBodyAccMag";"std()";""
"9751";"WALKING";24;-0.299983613965517;"tGravityAccMag";"mean()";""
"9752";"WALKING";24;-0.48106401862069;"tGravityAccMag";"std()";""
"9753";"WALKING";24;-0.399722201034483;"tBodyAccJerkMag";"mean()";""
"9754";"WALKING";24;-0.409824562586207;"tBodyAccJerkMag";"std()";""
"9755";"WALKING";24;-0.403064156896552;"tBodyGyroMag";"mean()";""
"9756";"WALKING";24;-0.563863212586207;"tBodyGyroMag";"std()";""
"9757";"WALKING";24;-0.507824745862069;"tBodyGyroJerkMag";"mean()";""
"9758";"WALKING";24;-0.556022765862069;"tBodyGyroJerkMag";"std()";""
"9759";"WALKING";24;-0.492419802586207;"fBodyAcc";"mean()";"X"
"9760";"WALKING";24;-0.203193741396552;"fBodyAcc";"mean()";"Y"
"9761";"WALKING";24;-0.344493013448276;"fBodyAcc";"mean()";"Z"
"9762";"WALKING";24;-0.462733639137931;"fBodyAcc";"std()";"X"
"9763";"WALKING";24;-0.182766476862069;"fBodyAcc";"std()";"Y"
"9764";"WALKING";24;-0.314646918448276;"fBodyAcc";"std()";"Z"
"9765";"WALKING";24;-0.312046342362069;"fBodyAcc";"meanFreq()";"X"
"9766";"WALKING";24;-0.067892712362069;"fBodyAcc";"meanFreq()";"Y"
"9767";"WALKING";24;0.0275268023637931;"fBodyAcc";"meanFreq()";"Z"
"9768";"WALKING";24;-0.509628168793103;"fBodyAccJerk";"mean()";"X"
"9769";"WALKING";24;-0.352829307068966;"fBodyAccJerk";"mean()";"Y"
"9770";"WALKING";24;-0.469920224310345;"fBodyAccJerk";"mean()";"Z"
"9771";"WALKING";24;-0.507640734482759;"fBodyAccJerk";"std()";"X"
"9772";"WALKING";24;-0.294353545672414;"fBodyAccJerk";"std()";"Y"
"9773";"WALKING";24;-0.511115619482759;"fBodyAccJerk";"std()";"Z"
"9774";"WALKING";24;-0.253177488803448;"fBodyAccJerk";"meanFreq()";"X"
"9775";"WALKING";24;-0.439634005689655;"fBodyAccJerk";"meanFreq()";"Y"
"9776";"WALKING";24;-0.400928133965517;"fBodyAccJerk";"meanFreq()";"Z"
"9777";"WALKING";24;-0.468295081206897;"fBodyGyro";"mean()";"X"
"9778";"WALKING";24;-0.479841432931034;"fBodyGyro";"mean()";"Y"
"9779";"WALKING";24;-0.39144792137931;"fBodyGyro";"mean()";"Z"
"9780";"WALKING";24;-0.616915839310345;"fBodyGyro";"std()";"X"
"9781";"WALKING";24;-0.495896271896552;"fBodyGyro";"std()";"Y"
"9782";"WALKING";24;-0.453337858448276;"fBodyGyro";"std()";"Z"
"9783";"WALKING";24;-0.0550991955691379;"fBodyGyro";"meanFreq()";"X"
"9784";"WALKING";24;0.0479956663948276;"fBodyGyro";"meanFreq()";"Y"
"9785";"WALKING";24;-0.224671550446552;"fBodyGyro";"meanFreq()";"Z"
"9786";"WALKING";24;-0.434618912068966;"fBodyAccMag";"mean()";""
"9787";"WALKING";24;-0.590265845517241;"fBodyAccMag";"std()";""
"9788";"WALKING";24;0.153588267505862;"fBodyAccMag";"meanFreq()";""
"9789";"WALKING";24;-0.418641046896552;"fBodyBodyAccJerkMag";"mean()";""
"9790";"WALKING";24;-0.40297998362069;"fBodyBodyAccJerkMag";"std()";""
"9791";"WALKING";24;0.102850167901724;"fBodyBodyAccJerkMag";"meanFreq()";""
"9792";"WALKING";24;-0.534509163793103;"fBodyBodyGyroMag";"mean()";""
"9793";"WALKING";24;-0.668032801896552;"fBodyBodyGyroMag";"std()";""
"9794";"WALKING";24;0.351492001672414;"fBodyBodyGyroMag";"meanFreq()";""
"9795";"WALKING";24;-0.571594392068966;"fBodyBodyGyroJerkMag";"mean()";""
"9796";"WALKING";24;-0.567447731896552;"fBodyBodyGyroJerkMag";"std()";""
"9797";"WALKING";24;0.209200417647241;"fBodyBodyGyroJerkMag";"meanFreq()";""
"9798";"WALKING";24;-0.00303003688275862;"angle(tBodyAccMean,gravity)";"";""
"9799";"WALKING";24;-0.102713928482759;"angle(tBodyAccJerkMean),gravityMean)";"";""
"9800";"WALKING";24;0.0465671147068966;"angle(tBodyGyroMean,gravityMean)";"";""
"9801";"WALKING";24;-0.137551607358621;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"9802";"WALKING";24;-0.830330757068966;"angle(X,gravityMean)";"";""
"9803";"WALKING";24;0.162412044137931;"angle(Y,gravityMean)";"";""
"9804";"WALKING";24;0.120121440172414;"angle(Z,gravityMean)";"";""
"9805";"WALKING";25;0.278992759054054;"tBodyAcc";"mean()";"X"
"9806";"WALKING";25;-0.0186477624716216;"tBodyAcc";"mean()";"Y"
"9807";"WALKING";25;-0.108737636297297;"tBodyAcc";"mean()";"Z"
"9808";"WALKING";25;-0.596007443513514;"tBodyAcc";"std()";"X"
"9809";"WALKING";25;-0.161852411581081;"tBodyAcc";"std()";"Y"
"9810";"WALKING";25;-0.437133403243243;"tBodyAcc";"std()";"Z"
"9811";"WALKING";25;0.937483114459459;"tGravityAcc";"mean()";"X"
"9812";"WALKING";25;-0.127315870743243;"tGravityAcc";"mean()";"Y"
"9813";"WALKING";25;0.188416273486486;"tGravityAcc";"mean()";"Z"
"9814";"WALKING";25;-0.979499263243243;"tGravityAcc";"std()";"X"
"9815";"WALKING";25;-0.965093441081081;"tGravityAcc";"std()";"Y"
"9816";"WALKING";25;-0.944995731216216;"tGravityAcc";"std()";"Z"
"9817";"WALKING";25;0.0721720712281081;"tBodyAccJerk";"mean()";"X"
"9818";"WALKING";25;0.00351115201418919;"tBodyAccJerk";"mean()";"Y"
"9819";"WALKING";25;-0.00335098680675676;"tBodyAccJerk";"mean()";"Z"
"9820";"WALKING";25;-0.607620931621622;"tBodyAccJerk";"std()";"X"
"9821";"WALKING";25;-0.382619718513514;"tBodyAccJerk";"std()";"Y"
"9822";"WALKING";25;-0.675601403648649;"tBodyAccJerk";"std()";"Z"
"9823";"WALKING";25;-0.0156305378067568;"tBodyGyro";"mean()";"X"
"9824";"WALKING";25;-0.0820768065347297;"tBodyGyro";"mean()";"Y"
"9825";"WALKING";25;0.0867868736891892;"tBodyGyro";"mean()";"Z"
"9826";"WALKING";25;-0.401158753783784;"tBodyGyro";"std()";"X"
"9827";"WALKING";25;-0.604032097432432;"tBodyGyro";"std()";"Y"
"9828";"WALKING";25;-0.562775245405405;"tBodyGyro";"std()";"Z"
"9829";"WALKING";25;-0.102377269321622;"tBodyGyroJerk";"mean()";"X"
"9830";"WALKING";25;-0.0398986518064865;"tBodyGyroJerk";"mean()";"Y"
"9831";"WALKING";25;-0.0512696224225676;"tBodyGyroJerk";"mean()";"Z"
"9832";"WALKING";25;-0.507957094054054;"tBodyGyroJerk";"std()";"X"
"9833";"WALKING";25;-0.799635384189189;"tBodyGyroJerk";"std()";"Y"
"9834";"WALKING";25;-0.659576163108108;"tBodyGyroJerk";"std()";"Z"
"9835";"WALKING";25;-0.40528943;"tBodyAccMag";"mean()";""
"9836";"WALKING";25;-0.565601466081081;"tBodyAccMag";"std()";""
"9837";"WALKING";25;-0.40528943;"tGravityAccMag";"mean()";""
"9838";"WALKING";25;-0.565601466081081;"tGravityAccMag";"std()";""
"9839";"WALKING";25;-0.538291424594595;"tBodyAccJerkMag";"mean()";""
"9840";"WALKING";25;-0.542870062567568;"tBodyAccJerkMag";"std()";""
"9841";"WALKING";25;-0.394362401351351;"tBodyGyroMag";"mean()";""
"9842";"WALKING";25;-0.489809386081081;"tBodyGyroMag";"std()";""
"9843";"WALKING";25;-0.678466069054054;"tBodyGyroJerkMag";"mean()";""
"9844";"WALKING";25;-0.757032544864865;"tBodyGyroJerkMag";"std()";""
"9845";"WALKING";25;-0.609038908918919;"fBodyAcc";"mean()";"X"
"9846";"WALKING";25;-0.251880271094595;"fBodyAcc";"mean()";"Y"
"9847";"WALKING";25;-0.533563220540541;"fBodyAcc";"mean()";"Z"
"9848";"WALKING";25;-0.591449956486486;"fBodyAcc";"std()";"X"
"9849";"WALKING";25;-0.170313804039189;"fBodyAcc";"std()";"Y"
"9850";"WALKING";25;-0.430624587162162;"fBodyAcc";"std()";"Z"
"9851";"WALKING";25;-0.347641742675676;"fBodyAcc";"meanFreq()";"X"
"9852";"WALKING";25;-0.163298427206757;"fBodyAcc";"meanFreq()";"Y"
"9853";"WALKING";25;-0.144487390175676;"fBodyAcc";"meanFreq()";"Z"
"9854";"WALKING";25;-0.625595376891892;"fBodyAccJerk";"mean()";"X"
"9855";"WALKING";25;-0.43445519972973;"fBodyAccJerk";"mean()";"Y"
"9856";"WALKING";25;-0.659286392837838;"fBodyAccJerk";"mean()";"Z"
"9857";"WALKING";25;-0.624145724594595;"fBodyAccJerk";"std()";"X"
"9858";"WALKING";25;-0.367760098378378;"fBodyAccJerk";"std()";"Y"
"9859";"WALKING";25;-0.690413386081081;"fBodyAccJerk";"std()";"Z"
"9860";"WALKING";25;-0.223500510481081;"fBodyAccJerk";"meanFreq()";"X"
"9861";"WALKING";25;-0.54613878577027;"fBodyAccJerk";"meanFreq()";"Y"
"9862";"WALKING";25;-0.463291946486486;"fBodyAccJerk";"meanFreq()";"Z"
"9863";"WALKING";25;-0.411909719594595;"fBodyGyro";"mean()";"X"
"9864";"WALKING";25;-0.678750350135135;"fBodyGyro";"mean()";"Y"
"9865";"WALKING";25;-0.561322950945946;"fBodyGyro";"mean()";"Z"
"9866";"WALKING";25;-0.406678108108108;"fBodyGyro";"std()";"X"
"9867";"WALKING";25;-0.567201282027027;"fBodyGyro";"std()";"Y"
"9868";"WALKING";25;-0.603544209459459;"fBodyGyro";"std()";"Z"
"9869";"WALKING";25;-0.333688631904054;"fBodyGyro";"meanFreq()";"X"
"9870";"WALKING";25;-0.327099559036351;"fBodyGyro";"meanFreq()";"Y"
"9871";"WALKING";25;-0.196973168236487;"fBodyGyro";"meanFreq()";"Z"
"9872";"WALKING";25;-0.566060023108108;"fBodyAccMag";"mean()";""
"9873";"WALKING";25;-0.632927475540541;"fBodyAccMag";"std()";""
"9874";"WALKING";25;0.0526493104482432;"fBodyAccMag";"meanFreq()";""
"9875";"WALKING";25;-0.564591342162162;"fBodyBodyAccJerkMag";"mean()";""
"9876";"WALKING";25;-0.51900424972973;"fBodyBodyAccJerkMag";"std()";""
"9877";"WALKING";25;0.135338842345946;"fBodyBodyAccJerkMag";"meanFreq()";""
"9878";"WALKING";25;-0.562733252702703;"fBodyBodyGyroMag";"mean()";""
"9879";"WALKING";25;-0.529262243378378;"fBodyBodyGyroMag";"std()";""
"9880";"WALKING";25;-0.151513801493243;"fBodyBodyGyroMag";"meanFreq()";""
"9881";"WALKING";25;-0.770300895540541;"fBodyBodyGyroJerkMag";"mean()";""
"9882";"WALKING";25;-0.75738578027027;"fBodyBodyGyroJerkMag";"std()";""
"9883";"WALKING";25;-0.00363397452945946;"fBodyBodyGyroJerkMag";"meanFreq()";""
"9884";"WALKING";25;-0.0313601189563514;"angle(tBodyAccMean,gravity)";"";""
"9885";"WALKING";25;0.0971389151824324;"angle(tBodyAccJerkMean),gravityMean)";"";""
"9886";"WALKING";25;0.034640032472973;"angle(tBodyGyroMean,gravityMean)";"";""
"9887";"WALKING";25;0.0269911246081081;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"9888";"WALKING";25;-0.778510625675676;"angle(X,gravityMean)";"";""
"9889";"WALKING";25;0.170914295810811;"angle(Y,gravityMean)";"";""
"9890";"WALKING";25;-0.111244249918919;"angle(Z,gravityMean)";"";""
"9891";"WALKING";26;0.279264443728814;"tBodyAcc";"mean()";"X"
"9892";"WALKING";26;-0.0154259586949153;"tBodyAcc";"mean()";"Y"
"9893";"WALKING";26;-0.108927011474576;"tBodyAcc";"mean()";"Z"
"9894";"WALKING";26;-0.340185527559322;"tBodyAcc";"std()";"X"
"9895";"WALKING";26;-0.136351391645763;"tBodyAcc";"std()";"Y"
"9896";"WALKING";26;-0.333486502542373;"tBodyAcc";"std()";"Z"
"9897";"WALKING";26;0.960647754576271;"tGravityAcc";"mean()";"X"
"9898";"WALKING";26;-0.133922185084746;"tGravityAcc";"mean()";"Y"
"9899";"WALKING";26;0.108738699508475;"tGravityAcc";"mean()";"Z"
"9900";"WALKING";26;-0.980055651016949;"tGravityAcc";"std()";"X"
"9901";"WALKING";26;-0.969040314237288;"tGravityAcc";"std()";"Y"
"9902";"WALKING";26;-0.966231561694915;"tGravityAcc";"std()";"Z"
"9903";"WALKING";26;0.0652303740728813;"tBodyAccJerk";"mean()";"X"
"9904";"WALKING";26;0.0196712144372881;"tBodyAccJerk";"mean()";"Y"
"9905";"WALKING";26;-0.00618305784355932;"tBodyAccJerk";"mean()";"Z"
"9906";"WALKING";26;-0.328452881355932;"tBodyAccJerk";"std()";"X"
"9907";"WALKING";26;-0.261863589338983;"tBodyAccJerk";"std()";"Y"
"9908";"WALKING";26;-0.397483516101695;"tBodyAccJerk";"std()";"Z"
"9909";"WALKING";26;-0.00334085938813559;"tBodyGyro";"mean()";"X"
"9910";"WALKING";26;-0.0841507651508475;"tBodyGyro";"mean()";"Y"
"9911";"WALKING";26;0.0851069247830508;"tBodyGyro";"mean()";"Z"
"9912";"WALKING";26;-0.492885711355932;"tBodyGyro";"std()";"X"
"9913";"WALKING";26;-0.57573544779661;"tBodyGyro";"std()";"Y"
"9914";"WALKING";26;-0.354549059491525;"tBodyGyro";"std()";"Z"
"9915";"WALKING";26;-0.099411456038983;"tBodyGyroJerk";"mean()";"X"
"9916";"WALKING";26;-0.0456538283033898;"tBodyGyroJerk";"mean()";"Y"
"9917";"WALKING";26;-0.0492240545355932;"tBodyGyroJerk";"mean()";"Z"
"9918";"WALKING";26;-0.417438636101695;"tBodyGyroJerk";"std()";"X"
"9919";"WALKING";26;-0.587000110847458;"tBodyGyroJerk";"std()";"Y"
"9920";"WALKING";26;-0.485543001525424;"tBodyGyroJerk";"std()";"Z"
"9921";"WALKING";26;-0.223399171830508;"tBodyAccMag";"mean()";""
"9922";"WALKING";26;-0.421848313898305;"tBodyAccMag";"std()";""
"9923";"WALKING";26;-0.223399171830508;"tGravityAccMag";"mean()";""
"9924";"WALKING";26;-0.421848313898305;"tGravityAccMag";"std()";""
"9925";"WALKING";26;-0.290758024915254;"tBodyAccJerkMag";"mean()";""
"9926";"WALKING";26;-0.279350754237288;"tBodyAccJerkMag";"std()";""
"9927";"WALKING";26;-0.392092024067797;"tBodyGyroMag";"mean()";""
"9928";"WALKING";26;-0.538329286101695;"tBodyGyroMag";"std()";""
"9929";"WALKING";26;-0.51239882559322;"tBodyGyroJerkMag";"mean()";""
"9930";"WALKING";26;-0.603468672372881;"tBodyGyroJerkMag";"std()";""
"9931";"WALKING";26;-0.321959549661017;"fBodyAcc";"mean()";"X"
"9932";"WALKING";26;-0.146702156576271;"fBodyAcc";"mean()";"Y"
"9933";"WALKING";26;-0.33953964559322;"fBodyAcc";"mean()";"Z"
"9934";"WALKING";26;-0.34799792561017;"fBodyAcc";"std()";"X"
"9935";"WALKING";26;-0.185725832305085;"fBodyAcc";"std()";"Y"
"9936";"WALKING";26;-0.384445322372881;"fBodyAcc";"std()";"Z"
"9937";"WALKING";26;-0.299293909932203;"fBodyAcc";"meanFreq()";"X"
"9938";"WALKING";26;-0.053962302640678;"fBodyAcc";"meanFreq()";"Y"
"9939";"WALKING";26;0.240364343627119;"fBodyAcc";"meanFreq()";"Z"
"9940";"WALKING";26;-0.36422676440678;"fBodyAccJerk";"mean()";"X"
"9941";"WALKING";26;-0.298531982474576;"fBodyAccJerk";"mean()";"Y"
"9942";"WALKING";26;-0.398673189830508;"fBodyAccJerk";"mean()";"Z"
"9943";"WALKING";26;-0.351065957627119;"fBodyAccJerk";"std()";"X"
"9944";"WALKING";26;-0.271952157220339;"fBodyAccJerk";"std()";"Y"
"9945";"WALKING";26;-0.396530418305085;"fBodyAccJerk";"std()";"Z"
"9946";"WALKING";26;-0.254935528889831;"fBodyAccJerk";"meanFreq()";"X"
"9947";"WALKING";26;-0.408094837118644;"fBodyAccJerk";"meanFreq()";"Y"
"9948";"WALKING";26;-0.245889004932203;"fBodyAccJerk";"meanFreq()";"Z"
"9949";"WALKING";26;-0.368112905762712;"fBodyGyro";"mean()";"X"
"9950";"WALKING";26;-0.56182776559322;"fBodyGyro";"mean()";"Y"
"9951";"WALKING";26;-0.318516813050847;"fBodyGyro";"mean()";"Z"
"9952";"WALKING";26;-0.532999609491525;"fBodyGyro";"std()";"X"
"9953";"WALKING";26;-0.587939604576271;"fBodyGyro";"std()";"Y"
